ID_FORMATION,DOMAINE_CATGEGORIE,SOUS_DOMAINE_CATEGORIE,FORMATION_COURS,KEYWORDS
2354,Soft skills,Esprit d'initiative et d'entreprise,Libérez votre potentiel de leader : Maîtrise de l'initiative et de l'entrepreneuriat,Leadership entrepreneuriat autonomie proactivité  gestion de projet  développement personnel  créativité  gestion du temps communication  collaboration  résilience  prise de décision  Microsoft Teams Slack  Trello
1445,Marketing,Tendances et culture digitale,Intelligence Artificielle et Big Data : Maîtriser les Nouvelles Tendances du Marketing Digital,Marketing digital  stratégie digitale  analyse de données  IA marketing  Big Data marketing  influence digitale  community management Google Analytics  SEMrush  HubSpot  Adobe Analytics  Salesforce  Amazon Web Services  Microsoft Azure
2224,Secteur public,Finances - Comptabilité - Contrôle de gestion,Maîtrise de la Comptabilité Publique :  Fondations de la Gestion Financière,Comptabilité publique gestion financière contrôle budgétaire normes comptables audit public  déontologie financière  reporting financier SAP Oracle  Sage  Cegid  Chorus Pro   logiciels comptables publics  budgeting
1641,Production - Lean,Manager la production,Excellence Opérationnelle : Maîtrise des Outils Lean pour Managers de Production,Lean Manufacturing Amélioration Continue Kaizen 5S SMED Value Stream Mapping Six Sigma Gestion de Production  Performance Opérationnelle  Outils Lean Management visuel  Optimisation des processus  Industrie 4.0 Supply Chain
1790,Qualité-Santé-Sécurité-Env,Qualité,Maîtrisez les leviers de performance HSE :  Méthodes innovantes de résolution de problèmes,Risques HSE  audit HSE  performance HSE  amélioration continue  management HSE  indicateurs HSE  réglementation HSE  ISO 14001 ISO 45001  SMQ  5S  Lean Management  AMDEC  gestion des non conformités
699,Développement personnel,Prendre soin de soi - Bien-être au travail,"Épanouissement professionnel : Sérénité, efficacité et performance au travail",Stress  Burn-out  Gestion du temps  Motivation  Equilibre vie pro/perso  Efficacité professionnelle  Performance  Mindfulness  Sophrologie  Yoga  Coaching  Thérapies brèves  Gestion des émotions  Relaxation
2385,Soft skills,Créativité et sens de l'innovation,"Libérez votre potentiel collaboratif : créativité, innovation et performance d'équipe", créativité innovation collaboration performance équipe potentiel leadership  outils collaboratifs brainstorming design thinking mind mapping gestion de projet  méthodologies agiles techniques créatives  Scrum Kanban  Design Sprint Lego Serious Play)
1352,Management,Diversité et inclusion,Diriger l'inclusion : Excellence et diversité en management,Diversité Inclusion Équité Leadership inclusif Management interculturel  Diversité managériale  Sensibilisation  Ressources humaines  Gestion des talents  Inclusion en entreprise  Diversité et inclusion en milieu professionnel  Modèle de diversité  Approche inclusive  Gestion des conflits interculturels.
2004,Ressources humaines,"Santé et qualité de vie au travail, risques psychosociaux ","Bien-être au travail : Diriger la diversité, prévenir les risques psychosociaux",Gestion du stress  bien-être  prévention RPS  diversité inclusion  éthique leadership  qualité de vie  sécurité au travail  burn-out harcèlement moral  outils RH  méthodes prévention RPS  formation RPS.     Psychologie du travail  sociologie du travail  ergonomie  management participatif  coaching  médecine du travail
2056,Ressources humaines,"Santé et qualité de vie au travail, risques psychosociaux","Le bien-être au travail : diversité, inclusion et prévention des risques psychosociaux",Bien-être au travail qualité de vie risques psychosociaux prévention RPS diversité inclusion santé mentale  méthodes RH  outils RH  gestion du stress  sécurité au travail  intégration  formation RPS  e-learning.  Teams  Zoom  SurveyMonkey  Moodle  Doo  slack  SharePoint
2431,Travail à distance,Manager à distance,Diriger à distance : Maîtriser le management hybride,Management hybride télétravail leadership à distance communication à distance collaboration à distance gestion d'équipe à distance  productivité à distance  outils collaboratifs  méthodologies agiles  techniques de management  Microsoft Teams Slack Zoom Google Workspace Asana Monday.com
2250,Secteur public,Management public,Gouvernance collaborative :  Diriger avec l'implication des acteurs publics,Gouvernance publique participation citoyenne management collaboratif leadership public  décision publique  co-construction  administration publique  outils collaboratifs  plateformes numériques  méthodologies participatives  réunions publiques  engagement citoyen  Open Government  collaboration inter-services
2359,Soft skills,Collaboration à distance,Synergies à distance : Maîtriser le management collaboratif,Management collaboratif  travail d'équipe communication à distance  productivité à distance  outils collaboratifs  gestion de projet à distance  synergies d'équipe.  Microsoft Teams Slack Zoom Google Meet  Asana Trello  Monday.com
2100,Secteur public,Management public,Diriger avec influence : Excellence managériale pour le secteur public,Leadership public management stratégique  influence managériale  développement personnel  communication publique  gestion de projet public  excellence opérationnelle  coaching  mentoring  formation managériale  administration publique  fonction publique  réforme publique  transformation digitale.
1168,Innovation créativité,Innovation,Libérer le potentiel créatif :  Guider l'innovation au sein de votre équipe,Innovation créativité leadership brainstorming design thinking management  processus outils collaboratifs  méthodes agiles  Scrum  Kanban  Mind mapping  idéation créativité organisationnelle.
2364,Soft skills,Agilité et adaptation,Maîtrise de soi et leadership :  l'agilité managériale face aux conflits,Gestion des conflits leadership adaptation communication collaboration autonomie résilience  agilité organisationnelle intelligence émotionnelle  coaching  négociation  gestion du stress  mindfulness  techniques de résolution de conflits.
2093,Secteur public,Management public,Excellence managériale au service du secteur public,Management public leadership public performance publique  efficacité publique  gouvernance publique  réforme publique  développement durable  outils managériaux  méthodes managériales  compétences managériales  excellence opérationnelle  optimisation des ressources  évaluation de performance  public sector.
2277,Soft skills,Agilité et adaptation,"Dirigez avec aisance : Maîtrise de l'agilité, de l'adaptation et de l'intelligence émotionnelle",Leadership agile intelligence émotionnelle gestion du changement communication collaboration résolution de problèmes prise de décision  techniques de coaching développement personnel formation managériale  Scrum Kanban Lean  Six Sigma
1341,Management,"Innovation, agilité, management à distance","Diriger avec aisance le travail à distance :  Innovation, Agilité et Management Moderne",Management à distance  télétravail leadership  agilité innovation  productivité collaboration  outils collaboratifs  méthodologies agiles  gestion d'équipe  performance  communication  Zoom Microsoft Teams Slack
2428,Travail à distance,Manager à distance,Diriger l'équipe à distance : Excellence et efficacité du télétravail,Management à distance télétravail efficace leadership virtuel  gestion d'équipe distante communication à distance  productivité à distance outils collaboratifs  Zoom Microsoft Teams Slack Google Meet Asana Trello Monday.com
1788,Qualité-Santé-Sécurité-Env,Qualité,Excellence Opérationnelle : Maîtrise des Processus HSE,Qualité Sécurité Environnement Hygiène Processus Excellence Performance  Management Audit  ISO 9001 ISO 14001 OHSAS 18001  SMQ  5S.
1350,Management,Diversité et inclusion,Diriger avec harmonie :  L'art de manager une équipe multigénérationnelle,Management intergénérationnel leadership inclusif diversité en entreprise communication intergénérationnelle  gestion de conflits cohésion d'équipe développement personnel  outils de management  méthodes de coaching  gestion des talents  équipes multigénérationnelles  culture d'entreprise inclusive  modèle de leadership  approche collaborative.
2055,Ressources humaines,"Santé et qualité de vie au travail, risques psychosociaux","Diriger une équipe multigénérationnelle : bien-être, performance et prévention des risques psychosociaux",Gestion du stress bien-être au travail risques psychosociaux management intergénérationnel communication interpersonnelle performance d'équipe prévention des risques  |  Teamwork  Slack Microsoft Teams Zoom Google Workspace  Trello Monday.com
1590,Production - Lean,Manager la production,Excellence Opérationnelle : Maîtriser les Entretiens Annuels de vos Equipes,Lean Manufacturing  Performance industrielle  Gestion d'équipe  Amélioration continue  KPI  Management visuel  Entretien annuel  Six Sigma  5S  SMED  Kanban  Value Stream Mapping  Kaizen  TPM
1367,Marketing,Marketing - Marketing digital,Marketing Éthique et Durable : Maîtrisez la Communication Digitale  , marketing digital communication digitale marketing durable marketing éthique  influence marketing  réseaux sociaux  e-réputation  stratégie digitale  analyse web  SEO  SEM  publicité en ligne  Facebook Instagram Twitter LinkedIn TikTok Pinterest)
1440,Marketing,Tendances et culture digitale,Éthique et Influence Digitale :  Maîtriser les Nouvelles Tendances Marketing,Marketing digital influence marketing éthique digitale stratégies marketing communication digitale  analyse web  community management  Google Analytics  Hootsuite  SEMrush  Buffer  Mailchimp  Instagram  Facebook
1497,Marketing,Marketing stratégique,Fidélisation Clientèle : Exploitez pleinement le potentiel de votre CRM,CRM fidélisation stratégie marketing acquisition client analyse clientèle marketing digital relation client  Salesforce HubSpot Zoho CRM Microsoft Dynamics 365 SAP CRM Oracle Siebel SugarCRM
2166,Secteur public,Efficacité professionnelle,Excellence publique : Optimisez votre temps et vos priorités,Gestion du temps Priorisation Organisation Productivité Efficacité Performance Leadership  Méthodes Agile  Kanban  GTD  Mind mapping  Asana Trello Monday.com
2189,Secteur public,Développement personnel,S'épanouir au service public :  affirmer son leadership et son potentiel, leadership potentiel développement personnel service public épanouissement professionnel management motivation  fonction publique  coaching mentorat  formation manager  résilience  intelligence émotionnelle  administration publique)
953,Formation de formateurs,Formation des formateurs,Faciliter et Inspirer : Maîtrise des Outils pour l'Intelligence Collective, pédagogie andragogie facilitation animation intelligence collective collaboration apprentissage outils numériques  plateformes collaboratives méthodes actives techniques de formation  learning management system  LMS)  Moodle  Google Classroom  Zoom  Teams)
1704,Projet,Management et leadership dans les projets,Ingénierie de Projets : Orchestrer l'Innovation Collective et le Leadership,Gestion de projet leadership innovation ingénierie collaboration équipe orchestration Agile Scrum Kanban PRINCE2  PMI  Jira Asana
